VIN,ALERT_ID,COLLISION_SPEED,DATA_RECEIVED_TIMESTAMP,RECORDED_AT_TIMESTAMP,DEALER,DELTA_SPEED,EVENT_TYPE,IMPACT_DIRECTION,LOCATIONS,DRIVER_BEHAVIOUR,PEEK_ACCELERATION,SEVERITY,STATUS
a40b6d953aa28beb6,6c7f975758bbf37362417933e4c2c6f0351fb8fe00e0ee32532388e95521324b,3.32,2025-04-20 22:02:05.000,2025-04-20 22:01:46.000,"{
  ""_id"": ""00CD0-E9EAD-14F24-B8000-01260-3"",
  ""name"": ""KURUMA SPORT, S.A.U. (Isla de Java) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",2.64,Medium Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 22:01:40.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 22:01:41.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 22:01:42.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 22:01:43.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 22:01:44.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 22:01:45.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 22:01:46.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""Medium"",
  ""steerUsage"": ""High""
}",1.25,91,POTENTIAL
4dbe8ad31537e6f8d,71090150824bdfb21c315c7b0dae68573aae520e1af9de50a9825f062b0d6199,18.96,2025-04-20 21:01:04.000,2025-04-20 20:57:51.000,"{
  ""_id"": ""00CD4-9EE29-B5788-98600-01220-3"",
  ""name"": ""Toyota Wrocław Centrum"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",4.55,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.915822265625000e+01,
    ""latitude"": 5.079376953125000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 20:57:45.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.915813151041667e+01,
    ""latitude"": 5.079374131944444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 20:57:46.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.915803385416667e+01,
    ""latitude"": 5.079371310763889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 20:57:47.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.915794270833333e+01,
    ""latitude"": 5.079368489583333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 20:57:48.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.915785590277778e+01,
    ""latitude"": 5.079365668402778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 20:57:49.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.915784722222222e+01,
    ""latitude"": 5.079364800347222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 20:57:50.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.915786024305556e+01,
    ""latitude"": 5.079364149305555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 20:57:51.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.19,75,POTENTIAL
d55e1fb68d84e3e52,7ddade89ba2933e90b92386030463be3172226aa2880c5278536f7d9102cae2c,25.04,2025-04-20 16:43:14.000,2025-04-20 16:42:11.000,"{
  ""_id"": ""00CD4-25FBD-A71AD-96200-01200-3"",
  ""name"": ""Autohaus Weigler GmbH"",
  ""nmsc"": ""tdg"",
  ""country"": ""de""
}",3.44,Minor Collision,Left Side Impact,"[
  {
    ""position"": 0,
    ""longitude"": 6.904368489583334e+00,
    ""latitude"": 5.111275607638889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 16:42:05.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 6.904427083333333e+00,
    ""latitude"": 5.111275607638889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 16:42:06.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 6.904468315972222e+00,
    ""latitude"": 5.111274305555555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 16:42:07.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 6.904437934027778e+00,
    ""latitude"": 5.111269748263889e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 16:42:08.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 6.904388020833333e+00,
    ""latitude"": 5.111268012152778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 16:42:09.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 6.904299045138889e+00,
    ""latitude"": 5.111270182291667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 16:42:10.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 6.904275173611111e+00,
    ""latitude"": 5.111273871527778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 16:42:11.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.77,78,POTENTIAL
3ee162940211653ee,934dad688725f983fa934680852426fb33df4010e93d04049fad5bfdba9adda9,2,2025-04-20 14:27:46.000,2025-04-20 14:25:29.000,"{
  ""_id"": ""043ab164-a5d0-40d2-91b6-156bad2c18e0"",
  ""name"": ""RRG Rochdale"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",3.53,Medium Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 14:25:23.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 14:25:24.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 14:25:25.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 14:25:26.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 14:25:27.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 14:25:28.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 14:25:29.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Low""
}",1.22,93,POTENTIAL
997d0efbaa65964c8,944ba5e234331ef3d511fbcfe99a617867dbfb95ec38014aaf04478f657d5cc0,53.89,2025-04-20 18:51:26.000,2025-04-20 18:50:47.000,"{
  ""_id"": ""3b582835-be00-42b4-8aab-3e284c261bde"",
  ""name"": ""Toyota Tychy"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",4.61,Minor Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.924486979166667e+01,
    ""latitude"": 5.000847439236111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 18:50:41.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.924479817708333e+01,
    ""latitude"": 5.000860460069445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 18:50:42.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.924472439236111e+01,
    ""latitude"": 5.000874131944445e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 18:50:43.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.924465494791667e+01,
    ""latitude"": 5.000888237847222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 18:50:44.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.924459201388889e+01,
    ""latitude"": 5.000901909722222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 18:50:45.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.924455295138889e+01,
    ""latitude"": 5.000909505208333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 18:50:46.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.924455078125000e+01,
    ""latitude"": 5.000909939236111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 18:50:47.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Medium""
}",1.41,72,POTENTIAL
b4eedf7386ddff283,947db4c3b5f8d15e111ffc34583a1e2a79c7e850371a90386098a051280153c0,16.39,2025-04-20 17:37:39.000,2025-04-20 17:36:39.000,"{
  ""_id"": ""00CD4-25F79-489D1-61800-01260-3"",
  ""name"": ""Autohaus Engelbart GmbH & Co. KG"",
  ""nmsc"": ""tdg"",
  ""country"": ""de""
}",5.9,Severe Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 9.395010850694444e+00,
    ""latitude"": 5.311676866319444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:36:33.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 9.395019531250000e+00,
    ""latitude"": 5.311673828125000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:36:34.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 9.395054253472223e+00,
    ""latitude"": 5.311672309027778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:36:35.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 9.395125868055555e+00,
    ""latitude"": 5.311673611111111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:36:36.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 9.395125868055555e+00,
    ""latitude"": 5.311673611111111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:36:37.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 9.395128038194445e+00,
    ""latitude"": 5.311674262152778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:36:38.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 9.395130208333333e+00,
    ""latitude"": 5.311674262152778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:36:39.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Medium""
}",1.95,100,POTENTIAL
64bc865fb27b7bf96,a02592ef91fbc52b2c52725546c2eaea320926a7c15585c1c299f651e32a77b9,3.38,2025-04-20 05:12:40.000,2025-04-20 05:12:32.000,"{
  ""_id"": ""00CD0-E9EAD-18668-C3200-01260-3"",
  ""name"": ""COMAUTO SUR, S.A. (Leganés) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",2.14,Minor Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 05:12:26.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 05:12:27.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 05:12:28.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 05:12:29.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 05:12:30.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 05:12:31.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 05:12:32.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""Low"",
  ""steerUsage"": ""High""
}",1.54,70,POTENTIAL
6b60147ff22310920,a4d061772ce5b08031c9b8e97695cb4df9b543647f7cf5244125bd917c431a12,14.08,2025-04-20 12:11:51.000,2025-04-20 12:04:33.000,"{
  ""_id"": ""00CD4-26267-A41C7-49200-01350-3"",
  ""name"": ""Autohaus Gollhardt GmbH"",
  ""nmsc"": ""tdg"",
  ""country"": ""de""
}",8.08,Severe Collision,Front Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.030390842013889e+01,
    ""latitude"": 5.097902777777778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 12:04:27.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.030390842013889e+01,
    ""latitude"": 5.097902777777778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 12:04:28.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.030388237847222e+01,
    ""latitude"": 5.097902126736111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 12:04:29.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.030383463541667e+01,
    ""latitude"": 5.097899739583333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 12:04:30.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.030379557291667e+01,
    ""latitude"": 5.097896050347222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 12:04:31.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.030379774305556e+01,
    ""latitude"": 5.097896050347222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 12:04:32.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.030379557291667e+01,
    ""latitude"": 5.097895399305555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 12:04:33.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.9,100,POTENTIAL
d9550c8e8e4dd8eba,a6e98e1a74b63f5b02e910a6185e06a0c786688d2abbcf0a511ced2cee41785d,6.19,2025-04-20 13:58:05.000,2025-04-20 13:11:09.000,"{
  ""_id"": ""00CD0-E9EAD-160F4-1D600-01260-3"",
  ""name"": ""AUTOCENTRO ARMENTIA, S.A. - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",4.05,Severe Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": -2.793448350694444e+00,
    ""latitude"": 4.258834418402778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 13:11:03.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -2.793446180555556e+00,
    ""latitude"": 4.258834418402778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 13:11:04.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -2.793459201388889e+00,
    ""latitude"": 4.258832899305555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 13:11:05.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -2.793465711805556e+00,
    ""latitude"": 4.258831597222222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 13:11:06.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -2.793472222222222e+00,
    ""latitude"": 4.258830729166667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 13:11:07.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": -2.793472222222222e+00,
    ""latitude"": 4.258830512152777e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 13:11:08.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -2.793476562500000e+00,
    ""latitude"": 4.258830512152777e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 13:11:09.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Medium""
}",1.52,100,POTENTIAL
d89fe33748043ca4e,afd6b9ab3214e1dc424117c6497662baa6462be31ffff0a7e7950435f295002c,53.49,2025-04-20 17:03:37.000,2025-04-20 17:03:09.000,"{
  ""_id"": ""00CD4-9EE18-622BE-60800-01260-3"",
  ""name"": ""Toyota Kraków - Anwa"",
  ""nmsc"": ""tpl"",
  ""country"": ""pl""
}",7.93,Medium Collision,Left Side Impact,"[
  {
    ""position"": 0,
    ""longitude"": 1.699149522569444e+01,
    ""latitude"": 5.112204427083334e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:03:03.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 1.699159288194445e+01,
    ""latitude"": 5.112200737847222e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:03:04.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 1.699171657986111e+01,
    ""latitude"": 5.112195746527778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:03:05.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 1.699186848958333e+01,
    ""latitude"": 5.112189887152778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:03:06.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 1.699204210069444e+01,
    ""latitude"": 5.112182725694444e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:03:07.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 1.699220920138889e+01,
    ""latitude"": 5.112173828125000e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:03:08.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 1.699232638888889e+01,
    ""latitude"": 5.112168619791667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 17:03:09.000 Z""
  }
]","{
  ""acceleratorUsage"": ""High"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""Medium""
}",1.5,85,POTENTIAL
d5b7afde09350fe34,b948b2fa5d50180a054e02bc9afe6b4a9967b3ec89798984440575da141dcb08,0,2025-04-20 03:48:44.000,2025-04-20 03:47:34.000,"{
  ""_id"": ""ec27288a-688c-45f7-96a7-6c0053bdebb3"",
  ""name"": ""Jemca (Croydon)"",
  ""nmsc"": ""tgb"",
  ""country"": ""gb""
}",6.03,Severe Collision,Rear Impact,"[
  {
    ""position"": 0,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 03:47:28.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 03:47:29.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 03:47:30.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 03:47:31.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 03:47:32.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 03:47:33.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 03:47:34.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""Low"",
  ""steerUsage"": ""Low""
}",1.5,100,POTENTIAL
eb0a9c56d5a83022b,c1564fca1909dfe9ad78d511fc12b1358a099710106bcbfa185ecec6ba1256b4,0,2025-04-20 15:53:36.000,2025-04-20 15:51:00.000,"{
  ""_id"": ""00CD0-E9EAD-1797F-09800-01350-3"",
  ""name"": ""COBELSA, S.A. (Castellón) - Exposición y Taller"",
  ""nmsc"": ""tes"",
  ""country"": ""es""
}",9.05,Medium Collision,Right Side Impact,"[
  {
    ""position"": 0,
    ""longitude"": -6.491753472222223e-02,
    ""latitude"": 3.997934895833333e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 15:50:54.000 Z""
  },
  {
    ""position"": 1,
    ""longitude"": -6.489583333333333e-02,
    ""latitude"": 3.997937282986111e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 15:50:55.000 Z""
  },
  {
    ""position"": 2,
    ""longitude"": -6.486111111111111e-02,
    ""latitude"": 3.997938368055556e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 15:50:56.000 Z""
  },
  {
    ""position"": 3,
    ""longitude"": -6.479166666666666e-02,
    ""latitude"": 3.997938151041667e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 15:50:57.000 Z""
  },
  {
    ""position"": 4,
    ""longitude"": -6.476996527777777e-02,
    ""latitude"": 3.997939887152778e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 15:50:58.000 Z""
  },
  {
    ""position"": 5,
    ""longitude"": 0.000000000000000e+00,
    ""latitude"": 0.000000000000000e+00,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 15:50:59.000 Z""
  },
  {
    ""position"": 6,
    ""longitude"": -6.472439236111110e-02,
    ""latitude"": 3.997940321180555e+01,
    ""unit"": ""DEGREES"",
    ""recordedAtTimestamp"": ""2025-04-20 15:51:00.000 Z""
  }
]","{
  ""acceleratorUsage"": ""Medium"",
  ""breakUsage"": ""High"",
  ""steerUsage"": ""High""
}",1.16,89,POTENTIAL
